image_name,xmin,xmax,ymin,ymax,class_id
160_2b4_Tc_mc_AKGC417L_1.png,11,94,56,218,1
160_2b4_Tc_mc_AKGC417L_1.png,94,180,56,218,1
160_2b4_Tc_mc_AKGC417L_1.png,180,224,56,218,1
203_1p2_Al_mc_AKGC417L_0.png,13,75,56,218,2
203_1p2_Al_mc_AKGC417L_0.png,75,138,56,218,2
203_1p2_Al_mc_AKGC417L_0.png,138,207,56,218,2
203_1p2_Al_mc_AKGC417L_0.png,207,224,56,218,2
221_2b1_Lr_mc_LittC2SE_1.png,0,24,56,218,2
221_2b1_Lr_mc_LittC2SE_1.png,177,224,56,218,2
221_2b1_Lr_mc_LittC2SE_1.png,0,24,56,218,3
221_2b1_Lr_mc_LittC2SE_1.png,24,177,56,218,3
221_2b1_Lr_mc_LittC2SE_1.png,177,224,56,218,3
130_1p3_Pr_mc_AKGC417L_1.png,40,150,56,218,3
130_1p3_Pr_mc_AKGC417L_1.png,0,40,56,218,1
130_1p3_Pr_mc_AKGC417L_1.png,150,224,56,218,1
151_2p3_Al_mc_AKGC417L_2.png,0,53,56,218,1
151_2p3_Al_mc_AKGC417L_2.png,53,157,56,218,1
133_2p3_Pl_mc_AKGC417L_1.png,12,94,56,218,2
133_2p3_Pl_mc_AKGC417L_1.png,94,177,56,218,2
133_2p3_Pl_mc_AKGC417L_1.png,177,224,56,218,2
133_2p3_Pl_mc_AKGC417L_1.png,0,12,56,218,1
221_2b3_Pr_mc_LittC2SE_0.png,2,89,56,218,3
221_2b3_Pr_mc_LittC2SE_0.png,89,224,56,218,3
154_1b3_Ar_mc_AKGC417L_0.png,13,74,56,218,1
154_1b3_Ar_mc_AKGC417L_0.png,74,138,56,218,1
154_1b3_Ar_mc_AKGC417L_0.png,138,197,56,218,1
154_1b3_Ar_mc_AKGC417L_0.png,197,224,56,218,1
172_1b3_Pr_mc_AKGC417L_1.png,0,72,56,218,2
172_1b3_Pr_mc_AKGC417L_1.png,72,159,56,218,2
172_1b3_Pr_mc_AKGC417L_1.png,159,224,56,218,2
107_3p2_Ar_mc_AKGC417L_2.png,0,15,56,218,2
107_3p2_Ar_mc_AKGC417L_2.png,15,86,56,218,2
107_3p2_Ar_mc_AKGC417L_2.png,86,156,56,218,2
107_3p2_Ar_mc_AKGC417L_2.png,0,15,56,218,3
107_3p2_Ar_mc_AKGC417L_2.png,15,86,56,218,3
107_3p2_Ar_mc_AKGC417L_2.png,86,156,56,218,3
107_3p2_Ar_mc_AKGC417L_2.png,156,185,56,218,3
113_1b1_Pr_sc_Litt3200_3.png,0,30,56,218,1
178_1b6_Tc_mc_AKGC417L_0.png,30,87,56,218,1
178_1b6_Tc_mc_AKGC417L_0.png,87,172,56,218,1
178_1b6_Tc_mc_AKGC417L_0.png,172,224,56,218,1
138_1p4_Ll_mc_AKGC417L_0.png,44,169,56,218,2
138_1p4_Ll_mc_AKGC417L_0.png,169,224,56,218,2
213_1p3_Pr_mc_AKGC417L_2.png,0,48,56,218,1
213_1p3_Pr_mc_AKGC417L_2.png,48,138,56,218,1
213_1p3_Pr_mc_AKGC417L_2.png,138,166,56,218,1
200_3p4_Al_mc_AKGC417L_2.png,0,25,56,218,1
200_3p4_Al_mc_AKGC417L_2.png,25,162,56,218,1
162_2b4_Ar_mc_AKGC417L_2.png,0,98,56,218,1
162_2b4_Ar_mc_AKGC417L_2.png,98,151,56,218,1
178_1b2_Ar_mc_AKGC417L_0.png,1,41,56,218,2
178_1b2_Ar_mc_AKGC417L_0.png,1,41,56,218,3
178_1b2_Ar_mc_AKGC417L_0.png,41,86,56,218,3
178_1b2_Ar_mc_AKGC417L_0.png,86,128,56,218,3
178_1b2_Ar_mc_AKGC417L_0.png,176,224,56,218,3
178_1b2_Ar_mc_AKGC417L_0.png,128,176,56,218,1
218_1b1_Pl_sc_Meditron_4.png,0,20,56,218,2
218_1b1_Pl_sc_Meditron_4.png,20,145,56,218,2
218_1b1_Pl_sc_Meditron_4.png,145,224,56,218,2
218_1b1_Pl_sc_Meditron_4.png,145,224,56,218,3
120_1b1_Pl_sc_Meditron_5.png,191,224,56,218,2
120_1b1_Pl_sc_Meditron_5.png,0,28,56,218,1
120_1b1_Pl_sc_Meditron_5.png,28,105,56,218,1
120_1b1_Pl_sc_Meditron_5.png,105,191,56,218,1
150_1b2_Al_sc_Meditron_1.png,0,4,56,218,2
150_1b2_Al_sc_Meditron_1.png,4,45,56,218,2
150_1b2_Al_sc_Meditron_1.png,45,83,56,218,2
150_1b2_Al_sc_Meditron_1.png,120,152,56,218,2
150_1b2_Al_sc_Meditron_1.png,83,120,56,218,1
150_1b2_Al_sc_Meditron_1.png,152,182,56,218,1
150_1b2_Al_sc_Meditron_1.png,182,211,56,218,1
150_1b2_Al_sc_Meditron_1.png,211,224,56,218,1
133_2p3_Al_mc_AKGC417L_2.png,0,39,56,218,1
133_2p3_Al_mc_AKGC417L_2.png,39,123,56,218,1
133_2p3_Al_mc_AKGC417L_2.png,123,191,56,218,1
163_8b3_Ll_mc_AKGC417L_0.png,14,120,56,218,1
163_8b3_Ll_mc_AKGC417L_0.png,120,217,56,218,1
163_8b3_Ll_mc_AKGC417L_0.png,217,224,56,218,1
180_1b4_Al_mc_AKGC417L_1.png,0,48,56,218,2
180_1b4_Al_mc_AKGC417L_1.png,48,161,56,218,2
180_1b4_Al_mc_AKGC417L_1.png,161,224,56,218,2
180_1b4_Al_mc_AKGC417L_1.png,0,48,56,218,3
180_1b4_Al_mc_AKGC417L_1.png,48,161,56,218,3
180_1b4_Al_mc_AKGC417L_1.png,161,224,56,218,3
187_1b1_Ll_sc_Meditron_1.png,0,14,56,218,1
187_1b1_Ll_sc_Meditron_1.png,14,44,56,218,1
187_1b1_Ll_sc_Meditron_1.png,44,66,56,218,1
187_1b1_Ll_sc_Meditron_1.png,66,103,56,218,1
187_1b1_Ll_sc_Meditron_1.png,103,158,56,218,1
187_1b1_Ll_sc_Meditron_1.png,158,209,56,218,1
187_1b1_Ll_sc_Meditron_1.png,209,224,56,218,1
130_3p2_Ar_mc_AKGC417L_1.png,51,148,56,218,2
130_3p2_Ar_mc_AKGC417L_1.png,148,224,56,218,2
130_3p2_Ar_mc_AKGC417L_1.png,0,51,56,218,1
156_2b3_Lr_mc_AKGC417L_2.png,0,17,56,218,2
156_2b3_Lr_mc_AKGC417L_2.png,17,115,56,218,2
156_2b3_Lr_mc_AKGC417L_2.png,115,191,56,218,2
156_2b3_Lr_mc_AKGC417L_2.png,115,191,56,218,3
135_2b1_Ar_mc_LittC2SE_1.png,0,38,56,218,1
135_2b1_Ar_mc_LittC2SE_1.png,38,117,56,218,1
135_2b1_Ar_mc_LittC2SE_1.png,117,200,56,218,1
135_2b1_Ar_mc_LittC2SE_1.png,200,224,56,218,1
205_4b2_Pl_mc_AKGC417L_1.png,0,42,56,218,1
205_4b2_Pl_mc_AKGC417L_1.png,42,164,56,218,1
205_4b2_Pl_mc_AKGC417L_1.png,164,224,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,0,13,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,13,53,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,53,94,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,94,137,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,137,184,56,218,1
185_1b1_Ar_sc_Litt3200_1.png,184,224,56,218,1
110_1p1_Al_sc_Meditron_0.png,73,200,56,218,2
110_1p1_Al_sc_Meditron_0.png,200,224,56,218,2
110_1p1_Al_sc_Meditron_0.png,73,200,56,218,3
110_1p1_Al_sc_Meditron_0.png,200,224,56,218,3
133_3p2_Pl_mc_AKGC417L_1.png,14,89,56,218,3
133_3p2_Pl_mc_AKGC417L_1.png,166,224,56,218,3
133_3p2_Pl_mc_AKGC417L_1.png,0,14,56,218,1
133_3p2_Pl_mc_AKGC417L_1.png,89,166,56,218,1
166_1p1_Ll_sc_Meditron_4.png,0,10,56,218,2
166_1p1_Ll_sc_Meditron_4.png,10,97,56,218,2
166_1p1_Ll_sc_Meditron_4.png,97,181,56,218,1
166_1p1_Ll_sc_Meditron_4.png,181,224,56,218,1
223_1b1_Lr_sc_Meditron_0.png,72,156,56,218,2
223_1b1_Lr_sc_Meditron_0.png,156,224,56,218,2
203_1p4_Pr_mc_AKGC417L_1.png,0,75,56,218,2
203_1p4_Pr_mc_AKGC417L_1.png,75,155,56,218,1
203_1p4_Pr_mc_AKGC417L_1.png,155,224,56,218,1
211_2p2_Tc_mc_AKGC417L_2.png,0,8,56,218,1
211_2p2_Tc_mc_AKGC417L_2.png,8,64,56,218,1
211_2p2_Tc_mc_AKGC417L_2.png,64,118,56,218,1
211_2p2_Tc_mc_AKGC417L_2.png,118,164,56,218,1
211_2p2_Tc_mc_AKGC417L_2.png,164,186,56,218,1
120_1b1_Al_sc_Meditron_3.png,0,27,56,218,1
120_1b1_Al_sc_Meditron_3.png,27,123,56,218,1
120_1b1_Al_sc_Meditron_3.png,123,211,56,218,1
120_1b1_Al_sc_Meditron_3.png,211,224,56,218,1
175_1b1_Pl_sc_Litt3200_1.png,0,60,56,218,3
175_1b1_Pl_sc_Litt3200_1.png,60,175,56,218,3
175_1b1_Pl_sc_Litt3200_1.png,175,224,56,218,3
158_2p3_Lr_mc_AKGC417L_1.png,0,43,56,218,2
158_2p3_Lr_mc_AKGC417L_1.png,43,95,56,218,2
158_2p3_Lr_mc_AKGC417L_1.png,95,145,56,218,2
158_2p3_Lr_mc_AKGC417L_1.png,145,200,56,218,2
158_2p3_Lr_mc_AKGC417L_1.png,200,224,56,218,2
158_2p3_Lr_mc_AKGC417L_1.png,200,224,56,218,3
200_2p2_Al_mc_AKGC417L_0.png,47,120,56,218,1
200_2p2_Al_mc_AKGC417L_0.png,120,224,56,218,1
204_7p5_Pr_mc_AKGC417L_1.png,0,68,56,218,1
204_7p5_Pr_mc_AKGC417L_1.png,68,167,56,218,1
204_7p5_Pr_mc_AKGC417L_1.png,167,224,56,218,1
130_1p4_Pr_mc_AKGC417L_0.png,3,92,56,218,1
130_1p4_Pr_mc_AKGC417L_0.png,92,196,56,218,1
130_1p4_Pr_mc_AKGC417L_0.png,196,224,56,218,1
139_1b1_Ar_sc_Litt3200_2.png,0,58,56,218,1
139_1b1_Ar_sc_Litt3200_2.png,58,94,56,218,1
172_1b3_Ar_mc_AKGC417L_2.png,0,23,56,218,1
172_1b3_Ar_mc_AKGC417L_2.png,23,114,56,218,1
172_1b3_Ar_mc_AKGC417L_2.png,114,191,56,218,1
199_2b3_Ll_mc_LittC2SE_0.png,3,64,56,218,2
199_2b3_Ll_mc_LittC2SE_0.png,64,139,56,218,2
199_2b3_Ll_mc_LittC2SE_0.png,139,209,56,218,2
199_2b3_Ll_mc_LittC2SE_0.png,209,224,56,218,2
146_8p3_Al_mc_AKGC417L_2.png,0,1,56,218,1
146_8p3_Al_mc_AKGC417L_2.png,1,81,56,218,1
146_8p3_Al_mc_AKGC417L_2.png,81,161,56,218,1
146_8p3_Al_mc_AKGC417L_2.png,161,191,56,218,1
160_1b4_Pr_mc_AKGC417L_2.png,0,45,56,218,2
160_1b4_Pr_mc_AKGC417L_2.png,45,187,56,218,2
185_1b1_Al_sc_Litt3200_2.png,0,37,56,218,1
185_1b1_Al_sc_Litt3200_2.png,37,150,56,218,1
178_1b3_Lr_mc_AKGC417L_2.png,0,78,56,218,1
178_1b3_Lr_mc_AKGC417L_2.png,78,166,56,218,1
119_1b1_Ar_sc_Meditron_2.png,0,17,56,218,1
119_1b1_Ar_sc_Meditron_2.png,17,94,56,218,1
119_1b1_Ar_sc_Meditron_2.png,94,169,56,218,1
119_1b1_Ar_sc_Meditron_2.png,169,191,56,218,1
162_1b2_Tc_mc_AKGC417L_1.png,0,121,56,218,2
162_1b2_Tc_mc_AKGC417L_1.png,121,224,56,218,2
172_2b5_Lr_mc_AKGC417L_1.png,0,12,56,218,2
172_2b5_Lr_mc_AKGC417L_1.png,189,224,56,218,3
172_2b5_Lr_mc_AKGC417L_1.png,12,102,56,218,1
172_2b5_Lr_mc_AKGC417L_1.png,102,189,56,218,1
157_1b1_Pr_sc_Meditron_5.png,0,71,56,218,1
157_1b1_Pr_sc_Meditron_5.png,71,201,56,218,1
157_1b1_Pr_sc_Meditron_5.png,201,224,56,218,1
133_2p3_Ar_mc_AKGC417L_1.png,0,12,56,218,1
133_2p3_Ar_mc_AKGC417L_1.png,12,94,56,218,1
133_2p3_Ar_mc_AKGC417L_1.png,94,177,56,218,1
133_2p3_Ar_mc_AKGC417L_1.png,177,224,56,218,1
164_1b1_Ll_sc_Meditron_1.png,169,224,56,218,3
164_1b1_Ll_sc_Meditron_1.png,0,45,56,218,1
164_1b1_Ll_sc_Meditron_1.png,45,169,56,218,1
124_1b1_Al_sc_Litt3200_0.png,0,61,56,218,2
124_1b1_Al_sc_Litt3200_0.png,0,61,56,218,3
124_1b1_Al_sc_Litt3200_0.png,61,102,56,218,3
124_1b1_Al_sc_Litt3200_0.png,102,147,56,218,3
124_1b1_Al_sc_Litt3200_0.png,147,188,56,218,3
124_1b1_Al_sc_Litt3200_0.png,188,224,56,218,3
226_1b1_Pl_sc_LittC2SE_2.png,112,174,56,218,2
226_1b1_Pl_sc_LittC2SE_2.png,0,49,56,218,1
226_1b1_Pl_sc_LittC2SE_2.png,49,112,56,218,1
226_1b1_Pl_sc_LittC2SE_2.png,174,191,56,218,1
170_1b4_Lr_mc_AKGC417L_0.png,2,103,56,218,1
170_1b4_Lr_mc_AKGC417L_0.png,103,199,56,218,1
170_1b4_Lr_mc_AKGC417L_0.png,199,224,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,0,15,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,15,49,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,49,88,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,88,127,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,127,165,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,165,215,56,218,1
195_1b1_Ar_sc_Litt3200_2.png,215,224,56,218,1
162_2b3_Ar_mc_AKGC417L_0.png,3,131,56,218,1
162_2b3_Ar_mc_AKGC417L_0.png,131,224,56,218,1
162_1b2_Ll_mc_AKGC417L_0.png,3,111,56,218,1
162_1b2_Ll_mc_AKGC417L_0.png,111,224,56,218,1
170_1b2_Ar_mc_AKGC417L_2.png,0,83,56,218,1
170_1b2_Ar_mc_AKGC417L_2.png,83,181,56,218,1
135_2b1_Ar_mc_LittC2SE_0.png,1,29,56,218,1
135_2b1_Ar_mc_LittC2SE_0.png,29,104,56,218,1
135_2b1_Ar_mc_LittC2SE_0.png,104,183,56,218,1
135_2b1_Ar_mc_LittC2SE_0.png,183,224,56,218,1
205_1b3_Pr_mc_AKGC417L_2.png,11,152,56,218,2
205_1b3_Pr_mc_AKGC417L_2.png,0,11,56,218,1
205_1b3_Pr_mc_AKGC417L_2.png,152,188,56,218,1
207_3b2_Al_mc_AKGC417L_2.png,0,70,56,218,1
207_3b2_Al_mc_AKGC417L_2.png,70,143,56,218,1
207_3b2_Al_mc_AKGC417L_2.png,143,177,56,218,1
162_1b2_Pl_mc_AKGC417L_2.png,0,148,56,218,1
207_2b3_Pl_mc_AKGC417L_0.png,24,137,56,218,1
207_2b3_Pl_mc_AKGC417L_0.png,137,224,56,218,1
160_2b4_Pl_mc_AKGC417L_1.png,0,11,56,218,2
160_2b4_Pl_mc_AKGC417L_1.png,11,94,56,218,2
160_2b4_Pl_mc_AKGC417L_1.png,94,180,56,218,2
160_2b4_Pl_mc_AKGC417L_1.png,180,224,56,218,2
223_1b1_Ar_sc_Meditron_1.png,0,83,56,218,3
223_1b1_Ar_sc_Meditron_1.png,83,186,56,218,3
223_1b1_Ar_sc_Meditron_1.png,186,224,56,218,3
146_8p3_Lr_mc_AKGC417L_0.png,34,119,56,218,3
146_8p3_Lr_mc_AKGC417L_0.png,119,206,56,218,3
146_8p3_Lr_mc_AKGC417L_0.png,206,224,56,218,3
146_8p3_Lr_mc_AKGC417L_0.png,1,34,56,218,1
135_2b1_Pl_mc_LittC2SE_1.png,0,41,56,218,2
135_2b1_Pl_mc_LittC2SE_1.png,41,118,56,218,2
135_2b1_Pl_mc_LittC2SE_1.png,118,204,56,218,1
135_2b1_Pl_mc_LittC2SE_1.png,204,224,56,218,1
166_1p1_Pr_sc_Meditron_3.png,0,24,56,218,1
166_1p1_Pr_sc_Meditron_3.png,24,92,56,218,1
166_1p1_Pr_sc_Meditron_3.png,92,152,56,218,1
166_1p1_Pr_sc_Meditron_3.png,152,207,56,218,1
166_1p1_Pr_sc_Meditron_3.png,207,224,56,218,1
109_1b1_Pr_sc_Litt3200_1.png,0,50,56,218,1
109_1b1_Pr_sc_Litt3200_1.png,50,118,56,218,1
109_1b1_Pr_sc_Litt3200_1.png,118,191,56,218,1
109_1b1_Pr_sc_Litt3200_1.png,191,224,56,218,1
172_1b4_Al_mc_AKGC417L_1.png,0,47,56,218,3
172_1b4_Al_mc_AKGC417L_1.png,47,129,56,218,3
172_1b4_Al_mc_AKGC417L_1.png,129,221,56,218,3
172_1b4_Al_mc_AKGC417L_1.png,221,224,56,218,1
186_2b2_Pl_mc_AKGC417L_2.png,0,100,56,218,2
186_2b2_Pl_mc_AKGC417L_2.png,100,143,56,218,2
174_2p3_Pl_mc_AKGC417L_0.png,86,217,56,218,2
174_2p3_Pl_mc_AKGC417L_0.png,217,224,56,218,2
170_2b2_Ar_mc_AKGC417L_0.png,79,185,56,218,2
170_2b2_Ar_mc_AKGC417L_0.png,185,224,56,218,2
170_2b2_Ar_mc_AKGC417L_0.png,16,79,56,218,1
172_2b5_Tc_mc_AKGC417L_2.png,52,155,56,218,3
172_2b5_Tc_mc_AKGC417L_2.png,0,52,56,218,1
133_3p2_Pr_mc_AKGC417L_2.png,24,102,56,218,2
133_3p2_Pr_mc_AKGC417L_2.png,0,24,56,218,3
133_3p2_Pr_mc_AKGC417L_2.png,24,102,56,218,3
133_3p2_Pr_mc_AKGC417L_2.png,102,182,56,218,3
130_1p2_Tc_mc_AKGC417L_2.png,0,10,56,218,2
130_1p2_Tc_mc_AKGC417L_2.png,10,97,56,218,2
130_1p2_Tc_mc_AKGC417L_2.png,97,178,56,218,2
130_1p2_Tc_mc_AKGC417L_2.png,0,10,56,218,3
130_1p2_Tc_mc_AKGC417L_2.png,10,97,56,218,3
130_1p2_Tc_mc_AKGC417L_2.png,97,178,56,218,3
120_1b1_Al_sc_Meditron_7.png,0,1,56,218,1
120_1b1_Al_sc_Meditron_7.png,1,190,56,218,1
120_1b1_Al_sc_Meditron_7.png,190,224,56,218,1
170_1b4_Lr_mc_AKGC417L_2.png,0,52,56,218,1
170_1b4_Lr_mc_AKGC417L_2.png,52,155,56,218,1
174_1p4_Pr_mc_AKGC417L_1.png,0,105,56,218,2
174_1p4_Pr_mc_AKGC417L_1.png,105,224,56,218,2
161_1b1_Pl_sc_Meditron_2.png,0,3,56,218,3
161_1b1_Pl_sc_Meditron_2.png,3,67,56,218,3
161_1b1_Pl_sc_Meditron_2.png,67,136,56,218,3
161_1b1_Pl_sc_Meditron_2.png,136,190,56,218,3
172_1b4_Al_mc_AKGC417L_2.png,102,191,56,218,2
172_1b4_Al_mc_AKGC417L_2.png,0,102,56,218,1
210_1b1_Ar_sc_Meditron_2.png,0,46,56,218,1
210_1b1_Ar_sc_Meditron_2.png,46,98,56,218,1
210_1b1_Ar_sc_Meditron_2.png,98,136,56,218,1
210_1b1_Ar_sc_Meditron_2.png,136,175,56,218,1
210_1b1_Ar_sc_Meditron_2.png,175,186,56,218,1
145_3b2_Lr_mc_AKGC417L_0.png,15,102,56,218,2
145_3b2_Lr_mc_AKGC417L_0.png,102,218,56,218,2
145_3b2_Lr_mc_AKGC417L_0.png,218,224,56,218,2
107_2b3_Pl_mc_AKGC417L_1.png,0,30,56,218,1
107_2b3_Pl_mc_AKGC417L_1.png,30,113,56,218,1
107_2b3_Pl_mc_AKGC417L_1.png,113,198,56,218,1
107_2b3_Pl_mc_AKGC417L_1.png,198,224,56,218,1
151_2p4_Lr_mc_AKGC417L_0.png,93,208,56,218,3
151_2p4_Lr_mc_AKGC417L_0.png,2,93,56,218,1
151_2p4_Lr_mc_AKGC417L_0.png,208,224,56,218,1
213_2p2_Tc_mc_AKGC417L_0.png,28,116,56,218,1
213_2p2_Tc_mc_AKGC417L_0.png,116,208,56,218,1
213_2p2_Tc_mc_AKGC417L_0.png,208,224,56,218,1
197_1b1_Al_sc_Meditron_1.png,0,6,56,218,1
197_1b1_Al_sc_Meditron_1.png,6,191,56,218,1
197_1b1_Al_sc_Meditron_1.png,191,224,56,218,1
147_2b3_Ll_mc_AKGC417L_1.png,0,56,56,218,1
147_2b3_Ll_mc_AKGC417L_1.png,56,203,56,218,1
147_2b3_Ll_mc_AKGC417L_1.png,203,224,56,218,1
218_1b1_Al_sc_Meditron_8.png,0,51,56,218,2
218_1b1_Al_sc_Meditron_8.png,0,51,56,218,3
218_1b1_Al_sc_Meditron_8.png,51,224,56,218,1
130_3b4_Pl_mc_AKGC417L_2.png,0,3,56,218,2
130_3b4_Pl_mc_AKGC417L_2.png,3,118,56,218,2
130_3b4_Pl_mc_AKGC417L_2.png,118,165,56,218,2
148_1b1_Al_sc_Meditron_1.png,0,56,56,218,1
148_1b1_Al_sc_Meditron_1.png,56,120,56,218,1
148_1b1_Al_sc_Meditron_1.png,120,194,56,218,1
148_1b1_Al_sc_Meditron_1.png,194,224,56,218,1
205_3b4_Ar_mc_AKGC417L_2.png,0,26,56,218,2
205_3b4_Ar_mc_AKGC417L_2.png,26,168,56,218,1
178_1b2_Pl_mc_AKGC417L_2.png,0,51,56,218,2
178_1b2_Pl_mc_AKGC417L_2.png,51,108,56,218,2
178_1b2_Pl_mc_AKGC417L_2.png,108,176,56,218,2
135_2b2_Al_mc_LittC2SE_2.png,0,81,56,218,1
135_2b2_Al_mc_LittC2SE_2.png,81,166,56,218,1
135_2b2_Al_mc_LittC2SE_2.png,166,191,56,218,1
166_1p1_Ar_sc_Meditron_8.png,0,24,56,218,1
166_1p1_Ar_sc_Meditron_8.png,24,112,56,218,1
166_1p1_Ar_sc_Meditron_8.png,112,194,56,218,1
156_5b3_Ll_mc_AKGC417L_0.png,1,65,56,218,2
156_5b3_Ll_mc_AKGC417L_0.png,65,135,56,218,2
156_5b3_Ll_mc_AKGC417L_0.png,135,206,56,218,2
156_5b3_Ll_mc_AKGC417L_0.png,206,224,56,218,2
156_5b3_Ll_mc_AKGC417L_0.png,1,65,56,218,3
156_5b3_Ll_mc_AKGC417L_0.png,65,135,56,218,3
120_1b1_Pl_sc_Meditron_8.png,0,43,56,218,2
120_1b1_Pl_sc_Meditron_8.png,43,95,56,218,2
120_1b1_Pl_sc_Meditron_8.png,95,149,56,218,2
120_1b1_Pl_sc_Meditron_8.png,149,200,56,218,2
120_1b1_Pl_sc_Meditron_8.png,200,224,56,218,2
201_1b2_Ar_sc_Meditron_0.png,170,224,56,218,2
201_1b2_Ar_sc_Meditron_0.png,61,170,56,218,3
201_1b2_Ar_sc_Meditron_0.png,170,224,56,218,3
201_1b2_Ar_sc_Meditron_0.png,2,61,56,218,1
160_1b3_Pr_mc_AKGC417L_1.png,0,87,56,218,2
160_1b3_Pr_mc_AKGC417L_1.png,87,212,56,218,2
160_1b3_Pr_mc_AKGC417L_1.png,212,224,56,218,2
160_1b3_Pr_mc_AKGC417L_1.png,0,87,56,218,3
160_1b3_Pr_mc_AKGC417L_1.png,87,212,56,218,3
160_1b3_Pr_mc_AKGC417L_1.png,212,224,56,218,3
120_1b1_Pl_sc_Meditron_3.png,0,57,56,218,1
120_1b1_Pl_sc_Meditron_3.png,57,133,56,218,1
120_1b1_Pl_sc_Meditron_3.png,133,207,56,218,1
120_1b1_Pl_sc_Meditron_3.png,207,224,56,218,1
156_5b3_Lr_mc_AKGC417L_0.png,1,65,56,218,2
156_5b3_Lr_mc_AKGC417L_0.png,65,135,56,218,2
156_5b3_Lr_mc_AKGC417L_0.png,135,206,56,218,2
156_5b3_Lr_mc_AKGC417L_0.png,206,224,56,218,2
156_5b3_Lr_mc_AKGC417L_0.png,65,135,56,218,3
156_5b3_Lr_mc_AKGC417L_0.png,135,206,56,218,3
156_5b3_Lr_mc_AKGC417L_0.png,206,224,56,218,3
172_1b5_Pl_mc_AKGC417L_0.png,32,115,56,218,2
172_1b5_Pl_mc_AKGC417L_0.png,219,224,56,218,2
172_1b5_Pl_mc_AKGC417L_0.png,115,219,56,218,3
170_1b2_Al_mc_AKGC417L_2.png,0,83,56,218,1
170_1b2_Al_mc_AKGC417L_2.png,83,181,56,218,1
156_2b3_Pr_mc_AKGC417L_1.png,0,47,56,218,2
156_2b3_Pr_mc_AKGC417L_1.png,47,146,56,218,2
156_2b3_Pr_mc_AKGC417L_1.png,146,224,56,218,2
206_1b1_Ar_sc_Meditron_0.png,84,150,56,218,3
206_1b1_Ar_sc_Meditron_0.png,150,221,56,218,3
206_1b1_Ar_sc_Meditron_0.png,221,224,56,218,3
206_1b1_Ar_sc_Meditron_0.png,10,34,56,218,1
206_1b1_Ar_sc_Meditron_0.png,34,84,56,218,1
130_2b2_Al_mc_AKGC417L_2.png,0,34,56,218,2
130_2b2_Al_mc_AKGC417L_2.png,34,116,56,218,2
130_2b2_Al_mc_AKGC417L_2.png,116,190,56,218,2
157_1b1_Pr_sc_Meditron_0.png,44,159,56,218,2
157_1b1_Pr_sc_Meditron_0.png,159,224,56,218,2
178_2b2_Ar_mc_AKGC417L_1.png,0,44,56,218,2
178_2b2_Ar_mc_AKGC417L_1.png,113,182,56,218,2
178_2b2_Ar_mc_AKGC417L_1.png,182,224,56,218,2
178_2b2_Ar_mc_AKGC417L_1.png,44,113,56,218,1
213_2p2_Ar_mc_AKGC417L_1.png,0,69,56,218,1
213_2p2_Ar_mc_AKGC417L_1.png,69,162,56,218,1
213_2p2_Ar_mc_AKGC417L_1.png,162,224,56,218,1
174_1p2_Pl_mc_AKGC417L_0.png,107,224,56,218,2
174_1p2_Pl_mc_AKGC417L_0.png,19,107,56,218,3
214_1b1_Ar_sc_Meditron_2.png,0,103,56,218,1
214_1b1_Ar_sc_Meditron_2.png,103,181,56,218,1
147_2b3_Ll_mc_AKGC417L_2.png,0,122,56,218,1
147_2b3_Ll_mc_AKGC417L_2.png,122,171,56,218,1
158_1p2_Pr_mc_AKGC417L_0.png,25,80,56,218,2
158_1p2_Pr_mc_AKGC417L_0.png,80,172,56,218,2
158_1p2_Pr_mc_AKGC417L_0.png,172,224,56,218,2
158_1p2_Pr_mc_AKGC417L_0.png,80,172,56,218,3
158_1p2_Pr_mc_AKGC417L_0.png,172,224,56,218,3
178_1b2_Al_mc_AKGC417L_2.png,0,51,56,218,1
178_1b2_Al_mc_AKGC417L_2.png,51,108,56,218,1
178_1b2_Al_mc_AKGC417L_2.png,108,176,56,218,1
213_2p2_Al_mc_AKGC417L_1.png,0,69,56,218,1
213_2p2_Al_mc_AKGC417L_1.png,69,162,56,218,1
213_2p2_Al_mc_AKGC417L_1.png,162,224,56,218,1
159_1b1_Ll_sc_Meditron_0.png,1,55,56,218,1
159_1b1_Ll_sc_Meditron_0.png,55,117,56,218,1
159_1b1_Ll_sc_Meditron_0.png,117,172,56,218,1
159_1b1_Ll_sc_Meditron_0.png,172,224,56,218,1
170_1b3_Lr_mc_AKGC417L_1.png,100,196,56,218,2
170_1b3_Lr_mc_AKGC417L_1.png,0,8,56,218,1
170_1b3_Lr_mc_AKGC417L_1.png,8,100,56,218,1
170_1b3_Lr_mc_AKGC417L_1.png,196,224,56,218,1
178_1b3_Pl_mc_AKGC417L_1.png,0,85,56,218,1
